;tweetid;stance;sentiment;temporal_orientation
8980;1514601460838723586;believe;positive;future
8981;1475921227613028353;believe;negative;future
8982;1471299467513053189;believe;negative;present
8983;1468636885438410754;believe;negative;future
8984;1514277219362914307;believe;positive;future
8985;1476532027608416257;believe;negative;future
8986;1517415782204194816;believe;positive;future
8987;1475272959711342592;deny;negative;future
8988;1475209182714474498;believe;positive;future
8989;1469713360853905409;deny;positive;future
8990;1467702975296524289;believe;neutral;future
8991;1514018086181130242;believe;positive;past
8992;1484454347895357440;deny;negative;future
8993;1475185845103562758;deny;negative;present
8994;1517525876338229249;believe;positive;future
8995;1454689969151250433;believe;negative;present
8996;1514505586729172994;believe;positive;future
8997;1427963522332377089;believe;negative;future
8998;1469818650559401987;believe;neutral;present
8999;1475523328194621447;believe;negative;future
9000;1477886960307884035;believe;negative;future
9001;1469802778486874114;believe;negative;past
9002;1477714451268841474;believe;negative;future
9003;1460606736352559105;believe;neutral;future
9004;1476337987642404866;believe;negative;future
9005;1461341499963158533;deny;positive;present
9006;1462011645505507329;deny;neutral;present
9007;1488491813094965255;deny;positive;past
9008;1494036669107949574;deny;negative;present
9009;1471318126327382023;believe;negative;present
9010;1485707746200600576;believe;positive;past
9011;1516404135616151553;believe;positive;present
9012;1488146500014292992;deny;negative;future
9013;1476662456592257029;believe;positive;future
9014;1442890323894571009;believe;positive;future
9015;1484923601690103809;deny;negative;future
9016;1477017688656556041;believe;neutral;future
9017;1511063218873319425;believe;neutral;future
9018;1515111023765712897;believe;positive;future
9019;1516244470203052033;believe;positive;future
9020;1491191959574433792;deny;negative;past
9021;1494495329840156676;deny;negative;past
9022;1425006256352288779;believe;positive;present
9023;1481305331863064595;believe;neutral;future
9024;1479481280496644098;deny;negative;future
9025;1489734904170618893;deny;negative;past
9026;1470273854908125186;believe;negative;future
9027;1477344290762223616;believe;neutral;future
9028;1515344667302580224;believe;positive;future
9029;1484254011998019589;deny;negative;future
9030;1443048759097643011;believe;positive;future
9031;1450871211865501700;believe;neutral;past
9032;1461483806125404161;deny;negative;past
9033;1514618115556274181;believe;positive;future
9034;1516819206393663490;believe;positive;future
9035;1502223660358463492;believe;neutral;future
9036;1461324446954930177;believe;negative;future
9037;1483810365146386432;believe;neutral;future
9038;1511746386580021251;believe;positive;future
9039;1476299925092638720;believe;neutral;future
9040;1483558487452008451;believe;positive;future
9041;1515443548031975425;believe;positive;future
9042;1470405483848626176;believe;positive;future
9043;1495675609107816452;deny;positive;past
9044;1475757869840613378;believe;positive;future
9045;1467907816312606721;believe;negative;present
9046;1470757080076324875;believe;negative;future
9047;1477050650433310725;believe;negative;future
9048;1477287461462188036;believe;negative;future
9049;1491448982396047360;deny;negative;future
9050;1477969275428212737;deny;positive;present
9051;1470990212813946881;believe;negative;past
9052;1514701622424883201;believe;positive;future
9053;1476612757642309634;deny;positive;past
9054;1469698184066838541;believe;negative;past
9055;1469896281292115968;believe;neutral;future
9056;1472596607002677251;deny;negative;present
9057;1514574324824682504;believe;positive;future
9058;1476386479865675779;deny;negative;present
9059;1469710681184223233;believe;negative;future
9060;1478059806288080897;believe;neutral;future
9061;1510053270676549642;believe;neutral;future
9062;1470201458998009856;deny;positive;future
9063;1461823073946988547;believe;negative;future
9064;1469235514331082756;believe;negative;future
9065;1516766181608374272;believe;positive;present
9066;1475493342184099845;believe;positive;present
9067;1514414916404330496;believe;positive;future
9068;1515924845325815810;believe;positive;future
9069;1476496497596411907;deny;neutral;future
9070;1472200325817937934;believe;negative;future
9071;1439754822945841154;believe;neutral;future
9072;1503542169646206976;believe;neutral;future
9073;1516659164881502217;believe;positive;future
9074;1508044916915593225;believe;neutral;past
9075;1438423740228976640;believe;positive;present
9076;1503990969196179457;believe;positive;present
9077;1510535558405431296;believe;positive;future
9078;1469200347654668288;believe;negative;future
9079;1460392283786956806;deny;negative;present
9080;1514514828848922629;believe;positive;future
9081;1469747844995325953;deny;negative;past
9082;1460963004107919361;believe;negative;future
9083;1441512788237582336;believe;neutral;present
9084;1500123503730831360;believe;positive;future
9085;1495389640311906308;deny;negative;present
9086;1431276313646714886;believe;positive;past
9087;1512805638941913094;believe;neutral;past
9088;1481024059320242179;deny;negative;past
9089;1460644240170627072;believe;negative;present
9090;1499341423442812928;believe;neutral;future
9091;1467751836652228611;believe;positive;future
9092;1516749180349394948;believe;positive;present
9093;1474133094957527042;believe;negative;future
9094;1441100831437197326;believe;negative;present
9095;1450552858026332170;believe;negative;future
9096;1497958318744252417;deny;neutral;present
9097;1484957302314741761;deny;negative;future
9098;1479108390911545350;deny;positive;present
9099;1467752692881793025;believe;negative;future
9100;1479507633761488896;deny;positive;present
9101;1501913842321924104;believe;positive;past
9102;1467818831422754816;believe;positive;present
9103;1514464355911630849;believe;positive;present
9104;1488257936745021443;deny;negative;future
9105;1476955471063908358;believe;negative;future
9106;1515064232366071808;believe;positive;future
9107;1502528657839083523;believe;positive;future
9108;1478355587847049217;deny;positive;present
9109;1514589876938690566;believe;positive;future
9110;1471731699671252992;believe;negative;future
9111;1475054398447443973;deny;negative;past
9112;1460882638953013248;believe;neutral;future
9113;1467809952156856321;believe;negative;present
9114;1480539232485744642;deny;negative;future
9115;1514578332024594434;believe;positive;future
9116;1517715040593489920;believe;neutral;past
9117;1460166555208077321;believe;positive;future
9118;1478261479451332609;deny;positive;future
9119;1514469440317911043;believe;positive;future
9120;1420979972575875075;believe;negative;future
9121;1471480579346808835;believe;negative;future
9122;1511006577922301963;believe;positive;past
9123;1477440678049296390;believe;neutral;future
9124;1474376003757690882;believe;negative;present
9125;1516523440399863813;believe;positive;future
9126;1444121987803009028;believe;negative;future
9127;1482294059490496512;believe;neutral;future
9128;1440037550547038210;believe;negative;present
9129;1495343808103567362;deny;positive;past
9130;1452625518143082503;deny;negative;future
9131;1505777027223371777;believe;positive;future
9132;1468617875053240323;believe;negative;future
9133;1483747715452485632;deny;positive;past
9134;1482266599683940352;deny;negative;present
9135;1496218063091478529;deny;negative;past
9136;1505568854918852611;believe;neutral;future
9137;1509511622326378503;believe;positive;present
9138;1516337710696443904;believe;positive;future
9139;1430932353090793476;believe;positive;future
9140;1454734418325622784;believe;positive;past
9141;1475663348733595648;believe;negative;present
9142;1473755983033901062;believe;positive;future
9143;1507357338830843931;believe;positive;future
9144;1514502503882059778;believe;positive;future
9145;1501763926933053447;believe;neutral;future
9146;1514575769716289539;believe;positive;future
9147;1516430433000513552;believe;positive;future
9148;1461105207023128579;believe;negative;present
9149;1517541506671792130;believe;positive;future
9150;1517385193564344320;believe;positive;future
9151;1503105799199023105;believe;neutral;future
9152;1467664570097410049;believe;negative;future
9153;1514814203843940352;believe;positive;future
9154;1432086049434468356;believe;neutral;past
9155;1481734290513801219;deny;negative;future
9156;1494335168248573962;deny;neutral;present
9157;1515888096121872387;believe;positive;future
9158;1470587255341436928;believe;negative;future
9159;1460687640643047427;believe;neutral;past
9160;1504271572940382209;believe;positive;future
9161;1516421862364000259;believe;neutral;past
9162;1499040338912161798;believe;positive;future
9163;1516126588601245697;believe;positive;future
9164;1477984801399488514;believe;negative;future
9165;1435430928457809920;believe;positive;future
9166;1461463247576469507;believe;positive;future
9167;1508652418598588419;believe;positive;future
9168;1472174815175925761;believe;neutral;present
9169;1512446400348372996;believe;positive;present
9170;1477619814680125441;believe;negative;future
9171;1499477139648921605;believe;neutral;future
9172;1440325432075698193;believe;positive;future
9173;1492956693008945155;deny;negative;past
9174;1496658155870343169;deny;negative;past
9175;1446636671529783301;believe;positive;future
9176;1471080131963858954;believe;negative;past
9177;1479883432184451072;believe;positive;future
9178;1476211373113856000;believe;negative;future
9179;1490327224930779136;deny;negative;future
9180;1460674437531848705;believe;negative;future
9181;1514420503133392898;believe;positive;past
9182;1480243243619000323;believe;neutral;present
9183;1474505029193121792;deny;negative;future
9184;1476701443830677504;believe;negative;past
9185;1517869659789443074;believe;positive;future
9186;1503852561396293634;believe;neutral;future
9187;1475929661997731845;believe;positive;future
9188;1471205399785136128;deny;positive;future
9189;1479512267733405696;deny;negative;future
9190;1514409440325226497;believe;neutral;past
9191;1471531237676253185;believe;negative;future
9192;1514408101075730438;believe;positive;future
9193;1489090857143832578;deny;neutral;future
